Fecha,ALPEKA,ALSEA,AMXB,ARA,AC,ASURB,AUTLANB,AXTELCPO,BACHOCOB,BIMBOA,BOLSAA,CEMEXCPO,CHDRAUIB,ELEKTRA,FUNO11,FEMSAUBD,GCARSOA1,LABB,GENTERA,GFNORTEO,GFINBURO,GISSAA,GMEXICOB,GAPB,GRUMAB,HERDEZ,HOMEX,ICHB,KIMBERA,LIVEPOLC-1,MEGACPO,MFRISCOA-1,OMAB,ORBIA,PE&OLES,PINFRA,Q,RA,SIGMAFA,SIMECB,SORIANAB,SPORTS,TLEVISACPO,VESTA,WALMEX
2015-08-24,11.632523542,45.789320715,10.980186643,4.3043077278,63.368211287,166.03617764,7.1341195325,6.43,63.888597981,34.47587204,16.410493531,10.116801089,35.889135416,265.70816007,15.161382767,107.26088208,58.533833585,10.528591507,18.687492038,46.751929941,29.813661513,19.099365435,24.497302533,78.903463247,172.98410299,25.633479028,,54.689756583,20.929565608,152.23529082,35.81801897,10.907351689,48.891355195,27.308878934,205.82715367,132.57871269,16.57500622,56.035130064,17.932638638,41.976762978,29.363129854,18.037465919,86.266674696,16.971950465,28.132361869
2015-08-25,11.733822731,46.147639123,11.090263702,4.3921507427,64.007791753,169.16167968,7.2700075236,6.75,63.426079788,34.978204532,16.243824456,10.245404493,35.969066675,271.80072194,15.109296711,109.37237657,60.383580985,11.07130241,18.490858256,48.096254158,30.338424648,,24.716981136,81.681038037,178.02327695,27.008164988,,55.178057981,21.547564593,159.29300376,37.009073012,10.638863032,50.453571289,27.529219522,205.49470875,137.5991285,16.812202753,56.567437833,17.990170363,41.145632409,29.622980561,18.238520475,86.596069153,17.07753025,27.866334807
2015-08-26,11.519968888,45.977909351,11.04439826,4.2969874766,64.945843103,171.01460595,7.3153035206,6.77,65.860845372,35.339531412,16.134848523,10.391155017,35.969066675,277.47376469,14.892271479,111.24082134,60.05453938,11.029555417,18.702057504,48.23068658,30.560781909,19.425528654,24.836235235,81.356881711,180.91460628,26.320822008,,54.440818616,21.188536611,156.87563142,36.990559219,10.683611142,49.522250156,27.128600271,204.89980729,134.48142736,16.567818446,59.410740309,18.392892437,42.238242258,29.817868591,18.382130872,87.402218746,17.130320143,28.597909229
2015-08-27,11.615640344,47.637489344,11.457187232,4.2969874766,66.800626454,171.54601121,7.7229674939,6.76,65.887025647,37.304797124,16.48741772,11.008451355,36.324316717,279.51415317,15.478239607,112.16744842,63.842964343,11.563916921,18.927822217,49.324477648,31.254536562,19.946135331,25.853033342,85.183197554,181.73243943,26.005527063,,55.379123263,21.435736205,159.11550439,37.052271864,10.795481416,51.937676577,28.310427061,212.27483558,135.23792837,17.020648191,59.027738377,18.910677961,43.013341552,30.411813064,18.7172218,87.878973881,17.28868982,29.647238198
2015-08-28,11.311742777,47.807219116,11.347110173,4.3555494865,66.601645865,170.51116938,7.5493328386,6.68,67.004050717,36.485202006,16.307927947,11.008451355,36.404247976,272.73510545,15.63883828,111.33956029,63.931894507,11.530519327,19.415765306,48.792858526,31.307902305,20.065310354,26.267284423,85.653542026,179.23763527,25.828961894,,55.379123263,21.847735528,162.93596697,37.737282219,10.840229525,51.475020273,28.263688148,215.06562327,137.04894594,17.322534688,57.807325442,18.858899408,42.873263366,30.328289622,18.860832197,87.662267001,17.216103718,29.410769698
2015-08-31,11.784472326,48.674726839,11.246206202,4.2457457179,67.902126146,170.46921633,7.4511915117,6.79,69.203193825,37.965760928,16.237414107,11.257084602,37.070341803,277.55957542,15.578071214,113.43586418,67.675854388,11.330133763,19.488592632,49.135050145,31.441316661,20.385201203,26.643876314,89.225617614,185.97030213,25.841573692,,54.517414913,22.100820826,168.94558841,38.650629361,10.448683567,52.730801671,28.657630412,208.58294716,134.61133157,17.106901476,57.034830021,19.20984293,43.013341552,30.198364269,18.860832197,88.806479326,17.130320143,29.654627839
2015-09-01,11.700056335,47.345176958,11.108609878,4.0993406932,68.136638984,171.26632423,7.2473595251,6.89,69.971148561,37.304797124,16.237414107,10.639788264,37.656504371,270.77099317,15.534666168,111.72692079,63.576173853,11.313434966,19.40119984,47.485197696,30.898764945,20.134306419,25.72122618,88.056112439,184.27680924,26.131645041,,52.669529231,21.906592574,167.3311894,38.002646592,10.415122485,52.057847046,27.789622035,202.98387468,135.40603971,16.790639432,58.625261771,19.02574141,41.005554224,29.92923318,19.349107549,86.769434657,17.103925196,29.883706698
2015-09-02,11.75070593,47.345176958,11.126956055,4.3482292352,68.051361588,171.42015207,7.202063528,6.93,71.480877758,37.551556944,16.455365975,10.86270083,38.002873161,269.61731557,15.413132037,111.59020532,65.514851416,11.964688049,19.40119984,47.143006077,30.507416166,20.071582723,25.771438432,87.935348318,191.29860902,25.690232118,,52.669529231,22.583448605,165.86048036,37.743453484,10.191381937,52.159991944,27.769591072,208.44297035,136.87319318,16.330621913,59.099145517,18.922184306,40.183762201,30.272607328,19.339533522,86.101977467,17.348078449,29.617679636
2015-09-03,12.077114428,47.467759572,11.126956055,4.3848304914,68.406684069,171.3012851,7.3379515191,6.98,73.39203784,37.322422825,16.532290163,10.922715752,37.612098116,268.34922367,15.44351557,111.90161278,65.434814269,11.839447072,19.685226415,47.711288587,31.049967882,20.197030115,26.053882351,89.441721831,190.74512598,26.049668355,,52.765274603,22.606991423,173.90711835,38.058187972,10.22494302,52.748827241,28.036670573,209.44030514,137.16356731,16.301870818,59.326350053,19.215596102,39.623449458,30.755187212,19.128904939,86.379362273,17.55923802,30.216240526
2015-09-04,12.229063211,47.628059912,10.989359731,4.2311052154,67.624974611,172.32214259,7.1718661967,6.88,72.379733869,37.278358571,16.602804002,10.734097427,38.082804421,266.96671745,15.369726991,109.19768458,64.091968801,11.705856696,19.488592632,47.430202614,30.694196265,20.165668267,25.401123072,89.359093748,184.95420639,26.970329595,,52.717401917,22.642305651,177.4571057,38.045845443,10.090698691,52.838955092,28.01663961,203.2813254,137.95827544,16.136552023,57.982597513,19.00272872,39.483371273,31.432655126,19.167201045,84.550356208,17.486651918,30.201461245
2015-09-07,12.037720299,47.637489344,11.016878996,4.2384254667,68.136638984,175.18893417,7.1718661967,6.94,72.920792888,37.128540109,16.782293775,10.682656065,38.455816964,270.18938711,15.226490337,109.82809481,64.518833585,11.747603688,19.69979188,46.959689138,31.076650753,20.197030115,25.671013928,89.378161767,188.15119053,26.484775379,,53.157830629,22.818876789,177.4909151,38.052016707,10.090698691,52.862989186,27.702821197,203.51753627,139.02043343,15.61184454,57.930665047,18.939443823,39.436678544,31.339851302,19.272515337,83.536168011,17.30848603,30.046278792
2015-09-08,11.981442971,47.203735482,11.172821496,4.2603862204,67.731571355,173.44089053,7.0359782056,7.09,73.968003892,37.278358571,17.045118086,10.939862873,39.210723302,272.56348399,15.230830842,108.76475226,64.767838043,11.956338651,19.779901939,47.124674383,31.103333625,20.222119594,26.493239557,91.609120008,184.34289676,26.718093639,,54.230178797,22.630534242,179.20674232,38.490176485,10.101885718,51.961710671,28.029993585,209.0028776,140.93843094,15.690910051,57.911190373,18.755342304,39.688819278,31.998758451,19.301237416,85.139798921,17.75060138,30.290136933
2015-09-09,11.964559773,47.401753549,11.071917525,4.1945039592,67.504164967,171.21737901,7.2473595251,7.14,73.680020866,36.802464632,16.981014595,10.905568632,39.264010808,267.51971994,15.196106805,108.55208375,63.762927196,11.472073538,19.583268157,47.570745601,30.489627585,20.259753811,26.235901765,91.34216774,184.37594053,26.667646448,,55.426995949,22.330363306,175.15806627,38.724684534,10.090698691,50.171170687,28.143502373,203.7799928,140.88494097,15.86341662,58.41753191,18.634525681,40.146408018,33.390815808,18.956572462,84.333649328,17.816588746,29.558562511
2015-09-10,12.471055718,47.015146846,10.94349429,4.2457457179,68.747793651,175.11202025,7.7456154924,7.15,73.950550375,37.102101557,16.955373199,11.111334078,39.184079549,267.10973533,15.317640935,109.00780198,65.168023779,11.655760305,19.954687523,47.350765274,30.774244879,20.322477507,26.719194692,90.865467261,187.34987926,27.607225384,,55.90572281,22.606991423,178.36995959,38.502519013,10.22494302,50.784040078,28.370519948,207.91805731,139.80750014,16.165303117,59.774267566,18.749589131,41.033569861,33.177367013,18.765091932,84.1689521,17.803391273,29.129963354
2015-09-11,12.471055718,46.892564233,10.870109583,4.1945039592,67.191481184,174.92323154,7.7229674939,7.4,76.010065349,36.864154587,16.737421332,11.077039837,38.313716948,269.02617498,15.868885026,110.16988349,65.932823184,11.864495267,19.765336474,46.819146152,30.703090555,20.322477507,26.556004873,92.740489144,188.12640771,27.159506562,,55.264228816,22.383334648,177.82055678,38.237154641,10.280878156,51.469011749,27.923161785,204.00745512,139.93740435,15.827477752,59.858657822,19.02574141,41.752637881,33.418656955,19.128904939,83.822221092,17.895773585,29.122573714
2015-09-14,12.521705313,46.685116734,11.090263702,4.1652229543,67.497058518,175.0420985,7.8966021492,7.65,74.93667407,36.828903184,17.038707737,11.257084602,40.596198462,263.42940844,15.94701411,108.55208375,66.092897478,11.781001282,19.903708395,47.466866002,30.818716331,20.272298551,26.373985458,93.560413968,187.69683878,26.964023696,,53.607833878,22.142020759,180.17876266,38.24949717,10.538179786,50.195204781,27.956546723,201.73283192,139.86863153,15.892167715,60.683085709,18.916431133,41.509835692,33.910517221,19.090608833,82.938057023,17.816588746,29.189080479
2015-09-15,12.155902686,47.609201048,11.062744437,4.2311052154,66.338707229,179.20943456,7.7607141581,7.68,76.010065349,37.058037303,17.500252867,11.265658162,40.649485969,263.00035479,15.894928054,110.45090973,66.670943541,11.939639854,19.663378217,48.126806982,31.619202469,20.322477507,26.474409963,93.827366236,186.33378353,27.39913072,,55.015290849,22.671734174,181.74244757,37.928591418,10.627676005,51.348841281,28.277042123,199.91313336,141.22116365,16.129364249,59.897607171,19.198336585,40.510611301,34.086844487,19.061886754,83.770211441,17.895773585,30.046278792
2015-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-17,12.769325553,48.703015134,11.071917525,4.2603862204,66.722455509,182.25802267,7.8815034835,7.93,76.359135683,37.269545721,17.320763094,11.402835126,40.258710923,262.97175121,15.847182503,114.10425092,65.21248886,12.064880831,19.641530019,49.226708614,32.437477189,20.353839355,26.537175278,93.96084237,184.95420639,28.193673981,,55.752530214,22.748248334,183.35684658,37.805166129,10.884977635,52.214068655,28.430612836,205.59969135,143.32255535,16.675635052,60.397457149,19.842691903,40.781429127,34.012601428,18.956572462,83.388807332,18.080538209,30.474877948
2015-09-18,12.504822115,48.372985022,10.94349429,4.2896672253,67.340716626,183.41872365,7.8815034835,7.9,75.268290888,37.481054138,17.359225189,11.025598475,39.077504536,263.76311684,15.964376129,114.03589319,65.5059584,12.649338726,19.656095484,49.452799505,32.508631512,20.253481442,26.097818071,94.062538472,187.56466372,27.846849542,,55.359974188,22.671734174,174.02545126,37.977961534,10.526992759,51.961710671,28.390550911,209.86898412,143.26142395,16.546255125,59.469164332,19.762147489,41.453804418,33.929077986,18.946998436,83.640187313,18.139926838,30.541384714
2015-09-21,12.442917055,48.174966955,11.090263702,4.3043077278,67.624974611,181.63571914,8.1004341358,7.89,75.242110613,37.525118392,17.21819751,10.991304234,39.148554544,265.13608853,15.938333101,114.72706584,66.484190198,12.916519478,19.59055089,48.633983845,32.0550227,19.914773483,25.991117036,93.592194,190.53034152,27.531554597,,55.608912156,22.724705515,174.9805669,38.008817856,10.348000321,50.916227593,27.90980781,206.99071093,142.81057991,16.704386147,60.228676637,19.923236318,40.398548752,33.882676074,18.784239985,83.891567293,17.961760951,30.578332917
2015-09-22,12.234690944,47.430041844,11.053571349,4.465353255,67.091990889,181.72661741,7.8362074865,7.86,74.343254501,37.974573779,17.231018208,10.716950306,38.85547326,262.91454406,15.990419157,114.94732966,66.79544577,13.025061659,19.459461702,48.609541587,31.299008014,20.071582723,25.633354739,93.617618025,190.42294928,27.68289617,,55.158908907,23.542818457,178.5221019,37.342321294,10.18019491,51.667293023,27.529219522,202.94013192,140.5181526,16.725949468,60.339033126,19.664343556,40.23045493,33.724909574,18.631055561,83.024739774,17.829786219,30.171902683
2015-09-23,12.476683451,47.750642525,10.860936495,4.465353255,67.561016564,182.94325578,7.6399248327,7.71,75.922797765,37.533931242,17.263069953,10.374007896,38.76666075,263.1910453,15.886247045,117.24111144,64.509940569,13.425832787,19.59055089,48.95784377,30.809822041,,25.51410064,93.541345948,197.46127095,27.077529876,,54.909970939,23.230876112,174.65092522,37.262094855,10.068324636,51.691327116,27.622697347,193.89413044,139.37193895,16.769076111,61.247851269,19.428463484,39.343293087,33.780591868,18.592759455,81.958541926,17.816588746,30.038889151
2015-09-24,12.364128797,47.316888663,10.760032524,4.4799937575,67.234119881,181.57978174,7.6172768341,7.65,77.223084761,36.890593139,16.897680058,10.262551613,38.606798231,263.25778698,15.117977721,115.27392773,65.123558697,13.676314742,19.393917108,48.817300784,31.023285011,20.071582723,25.488994514,93.280749687,197.31257402,27.058612179,,54.594011211,22.65407706,178.42067369,37.428718996,10.101885718,50.54369914,27.328909896,195.46012103,138.99750916,16.790639432,59.93655652,18.807120856,38.85768871,33.24232969,18.592759455,79.453410396,17.546040547,29.861537776
2015-09-25,12.538588511,46.779411052,10.73251326,4.4799937575,66.260536283,180.628846,7.7607141581,7.89,78.444830932,36.573330513,17.224607859,10.15109533,39.015335779,267.75808308,15.000784095,112.65354787,63.727355131,13.993591885,19.765336474,49.04950224,30.213904582,20.071582723,25.532930234,92.848541253,194.19819929,27.083835775,,55.886573735,22.448077398,179.72233572,37.984132798,10.135446801,50.868159406,27.90980781,194.5590203,138.49317515,16.869704943,60.936256477,19.100532653,40.725397852,33.390815808,18.468297111,79.661449,17.334880976,29.691576042
2015-09-28,11.981442971,46.600251848,10.604090024,4.49463426,65.770191259,180.63583817,7.5946288356,7.95,76.90892146,36.476389155,17.011910665,9.7910058002,37.754198133,264.3065848,15.0051246,112.53961831,64.509940569,14.252423238,19.925556593,48.811190219,29.76029577,20.071582723,25.011978118,92.740489144,190.74512598,26.604587459,,54.28762602,21.954778372,178.87710064,37.194210946,9.9452673356,50.255290015,27.342263871,189.37987825,139.58589883,16.09342538,59.728826659,18.772601821,39.18453781,33.130965101,18.707647773,77.164985746,17.229301191,29.299925089
2015-09-29,11.863260584,46.892564233,10.558224583,4.4433925013,66.608752315,176.58037691,7.7682634909,7.99,75.809349906,36.432324902,16.883081352,9.9110356436,38.304835696,266.69021621,15.048529646,113.81562937,66.23518574,13.467579779,20.114907642,49.385583294,30.809822041,20.259753811,25.551759829,90.674787069,190.70382128,27.487413305,,54.04826259,22.424303951,180.88876013,37.021415541,10.068324636,49.702505859,27.308878934,195.99378262,139.47891889,15.741224467,59.709351984,18.864652581,39.11916799,33.409376573,18.832110118,75.838739641,17.242498664,29.876317058
2015-09-30,12.223435479,47.35460639,10.530705318,4.465353255,67.63918751,180.59388512,7.6474741655,7.91,75.076302204,37.727813958,17.076325321,10.108227529,39.121910791,276.90169315,15.152701758,114.89416253,67.373491832,11.747603688,20.151321306,50.59547509,31.076650753,20.253481442,25.683566991,93.446005853,193.96689294,28.193673981,,55.551464933,22.72147204,185.55445779,37.947105211,9.9005192262,50.363443437,27.716175172,201.59285511,142.13049314,16.790639432,58.709652027,18.968209686,38.960412713,33.502180397,18.707647773,76.45418718,17.466855708,30.674398245
2015-10-01,12.048975764,48.014666615,10.695820907,4.4726735063,67.937658394,180.55892425,7.624826167,7.96,74.735958628,37.851193869,16.728486178,10.185389571,39.290654561,274.96618445,14.953038544,113.68650921,67.898179797,11.171495192,19.903708395,50.644359607,30.889870654,,25.576865955,93.369733776,195.92473594,27.91621443,,54.268476946,23.054300299,185.96017063,37.027586806,9.8110230072,51.354849804,28.036670573,194.84772247,140.25070275,16.539067351,59.436706541,19.641330866,38.92305853,33.381535426,18.937424409,75.743388614,17.473454444,30.60789148
2015-10-02,12.099625359,49.334787064,10.659128554,4.5458760187,67.319397277,182.18110875,7.436092846,7.72,73.732381416,37.489866989,17.153622908,10.253978053,39.352823318,274.02226641,14.99644359,114.22577578,67.604710257,10.520242109,20.187734969,51.151536471,30.053807354,19.726602395,25.671013928,93.261681668,201.18695531,27.663978474,,56.221682538,22.65609506,186.19683646,36.947360368,9.7998359798,50.657861085,27.949869735,195.70508045,142.04643748,16.567818446,60.059896125,19.647084039,40.818783309,33.390815808,18.946998436,75.700047238,17.229301191,30.526605433
2015-10-05,12.409150658,49.504516836,11.145302231,4.5897975261,67.596548812,183.74735586,7.2322608594,7.53,74.090178509,38.309462106,17.559435241,10.49403774,40.560673458,274.91851182,15.326321944,116.54993879,67.640282323,10.67888068,20.32610689,51.1637576,30.471839004,19.757964243,26.085265008,93.395157802,205.59003683,27.720731564,,56.336576985,22.650151699,189.60313384,37.095470715,10.023576527,50.417520148,28.223626223,198.48711959,145.35517423,16.474377388,61.059596082,20.630876534,40.678705124,33.43721772,18.736369853,76.497528556,17.532843074,30.829580699
2015-10-06,12.341617866,49.957129561,11.04439826,4.6117582798,67.767103603,181.74759393,7.1794155295,7.71,74.125085542,38.661976135,17.662498691,10.562626222,40.560673458,275.51918693,15.773393924,116.13219707,68.698551268,11.113049402,20.581002533,50.430489845,30.276164615,19.757964243,26.75057735,93.401513808,200.73260356,27.373907124,,56.575940415,22.691755231,193.31371586,37.21272474,10.001202472,50.898202023,28.15017936,204.3486486,146.62365067,16.531879578,61.163461013,20.3662306,41.089601135,33.465058867,18.918276356,76.679562335,17.394269605,30.748294652
2015-10-07,12.527333046,49.891123539,11.053571349,4.6922810434,67.980297092,183.31384104,7.2398101922,7.7,72.877159096,38.758917493,17.089208252,11.008451355,41.413273557,277.04471103,15.842841999,114.47642081,71.499851416,11.01285662,20.253279563,50.192177825,30.3828961,19.751691874,27.271529466,94.304066715,204.75568179,27.354989428,,58.385527949,23.422788728,193.60109578,37.015244277,10.381561403,50.808074171,27.88309986,209.16035151,142.87935273,16.531879578,61.001172059,20.625123361,41.098939681,34.040442575,18.851258171,77.82377466,17.433862025,31.058659558
2015-10-08,12.561099442,50.400312855,11.090263702,4.7581633045,68.527493713,181.33505563,7.4662901774,7.53,70.835097639,38.424029166,17.044117993,11.145628319,41.670829837,281.51640355,15.912290073,115.50938215,71.090772665,10.754025267,20.391651484,50.34494194,30.649724813,19.751691874,27.528867259,93.846434255,200.03042358,27.909908531,,60.539798823,23.89825767,199.64452663,37.002901748,10.549366813,50.880176453,28.724400287,209.54528775,145.42394704,16.445626293,61.053104524,20.999079573,42.882601912,34.6065459,18.899128303,77.60706778,17.532843074,30.881308183
2015-10-09,12.932529802,51.286679442,11.04439826,4.7947645607,68.989412938,182.48177226,7.3605995176,7.58,71.611779133,38.996864463,17.108532649,11.068466276,41.892861113,311.14970919,16.155358334,116.74741669,71.046307583,11.004507222,20.661112593,50.925445579,30.454050423,19.444345763,28.420134735,93.897282306,207.77918617,28.426992241,,62.263215522,23.351468387,202.17177953,36.354918979,10.694798169,50.549707664,30.046443815,218.60878633,144.94253731,16.524691804,61.286800618,20.803471709,44.423461955,35.302574578,18.678925694,77.667745707,17.5196456,30.652229323
2015-10-12,13.016945793,51.428120918,10.88845576,4.6996012946,69.877719141,184.38364375,7.4285435132,7.8,72.781164754,39.472758402,17.011910665,10.922715752,41.493204817,323.22041863,15.734329382,117.52213769,70.50990662,11.029555417,20.566437068,51.273747763,30.231693163,,28.489176582,94.068894478,205.68916812,27.815320047,,62.148321075,23.137507364,209.30556363,35.92910173,10.560553841,50.591767328,29.766010339,214.18201965,146.59308497,16.416875198,61.111528547,20.814978054,43.919180486,35.265453049,18.544889323,76.696898885,17.447059498,30.703956808
2015-10-13,13.236427369,50.796348989,10.906801937,4.7069215459,69.465545063,184.19485503,7.3228528534,7.8,71.489604516,39.076180119,17.469254723,10.982730674,41.759642348,313.5714787,15.964376129,118.19052444,70.036085769,10.612085492,20.865029108,51.854251402,30.062701645,19.444345763,27.949394871,94.888819302,205.51568836,28.345015555,,62.004703017,23.19099762,204.89619083,36.404289094,10.594114923,50.814082695,29.832780214,216.45664284,146.37148367,16.395311877,60.566237662,20.924288331,43.358867743,35.942920963,18.324686713,76.480192006,17.275492347,30.792632495
2015-10-14,13.337726558,50.900072739,10.659128554,4.7288822996,68.790432349,184.56544029,7.3228528534,7.82,69.464996576,38.864671702,17.688264553,11.171348999,41.892861113,308.6230599,15.782074933,117.12718188,71.788328915,10.503543312,20.945139167,51.976462695,29.858132965,19.444345763,27.792481583,94.551950964,209.20006801,27.809014148,,60.329159004,23.161280811,200.5122079,36.361090243,10.795481416,50.453571289,30.046443815,219.68485807,149.55795763,16.373748556,61.221885036,20.711420949,43.685716843,34.99632196,18.477871137,75.708715514,17.255696137,30.393591901
2015-10-15,12.943785267,50.85292558,10.723340171,4.7508430533,71.149773624,183.64247324,7.1794155295,7.71,69.918788011,38.820607448,17.875067056,10.914142192,41.26229229,307.51705493,15.556368691,118.19811974,69.249364356,10.662181883,20.98155283,52.569187463,29.431207024,19.400439176,27.315465187,94.863395276,205.14394602,28.767510781,,60.434478913,23.089960469,200.19060297,37.027586806,11.153466292,51.625233359,29.745979376,218.21510155,150.91048974,16.445626293,60.592203894,20.147610045,44.049920126,34.875676989,18.248094501,76.419514079,17.354677186,30.770463574
2015-10-16,13.185777775,51.371544328,10.714167083,4.6703202897,71.945695981,184.62137768,7.1190208668,7.58,70.555841371,39.552074059,18.242230595,11.077039837,42.496786183,305.5720117,15.595433233,120.34759075,69.669545111,10.720627673,21.178186612,53.772968694,28.648509467,19.444345763,26.95770289,93.541345948,203.70654229,29.000829041,,61.430230784,22.953263149,204.94697056,36.324062656,11.108718182,50.796057124,29.879519127,217.49772039,151.01746968,15.942482131,59.430214983,20.130350528,44.031243035,34.99632196,18.228946449,76.532201657,17.229301191,31.457700152
2015-10-19,13.422142549,52.955688866,10.94349429,4.6776405409,72.16599592,184.754229,7.0586262041,7.63,70.311492137,39.701892521,17.984571971,10.982730674,41.963911121,300.55685122,15.764712915,120.22606589,70.21488609,10.837519252,20.98155283,53.864627164,28.861972437,19.444345763,27.026744737,93.153629559,202.62435903,30.577303765,,60.54937336,23.179110896,204.95543384,36.583255764,10.840229525,50.549707664,30.146598627,216.99030444,152.98131574,16.186866439,59.586012379,20.429515497,44.348753589,35.033443489,18.975720515,76.809586463,17.400868342,31.236010933
2015-10-20,13.337726558,52.823676822,10.760032524,4.6263987823,72.663447393,189.82355557,7.1643168638,7.59,69.203193825,39.851710983,18.094076886,10.999877794,41.724117343,295.9707444,15.756031905,122.12489187,69.338764517,10.653832485,21.251013939,53.59576232,30.133855968,19.444345763,26.731747755,95.460859876,210.79442961,30.520550675,,60.625969658,23.19099762,203.38126236,37.342321294,10.493431677,51.126525913,30.27346139,220.27975953,153.4092355,15.654971182,59.521096797,20.705667776,43.741748117,35.812995609,18.918276356,77.494380203,17.572435493,31.139945605
2015-10-21,13.303960162,52.71052364,10.558224583,4.6044380286,72.34365716,186.96375617,7.1039222011,7.38,71.184167973,40.41573343,18.29376232,10.776965228,41.972792372,292.36669371,16.02080269,123.66673857,67.443481113,10.461796319,21.119924751,53.809632082,30.036018773,19.444345763,26.235901765,95.772304189,205.40829612,31.050246183,,62.397259043,23.500052431,203.92291277,37.527459228,10.60530195,52.286170936,30.266784403,216.00171821,155.41893011,15.065573736,60.25464287,20.164869563,44.049920126,36.536865435,18.430001005,76.176802374,17.783595063,31.494648355
2015-10-22,13.439025747,52.861394549,10.67747473,4.6044380286,71.661437996,190.87937393,6.9831328757,7.08,72.510635245,41.905105203,18.306645251,9.9710505653,42.931967484,300.79521436,15.782074933,125.58835046,68.802363553,10.445097522,21.17090388,53.748526436,30.285058905,19.444345763,26.035052756,97.526561951,212.46313968,30.299844214,,61.181292816,24.171652311,201.82401746,37.385520145,10.43749654,53.055261936,29.932935027,211.79366529,157.48211469,14.770875014,61.079070757,20.032546595,43.853810666,36.611108494,18.564037376,76.497528556,17.730805171,32.366625949
2015-10-23,13.422142549,52.578511595,10.760032524,4.5824772748,72.464466804,183.4606767,6.8623435503,7.21,71.297615832,41.720035337,18.184257405,9.9539034449,42.328042413,308.96630282,15.725648373,126.19597478,67.443481113,10.470145718,21.345689464,55.551143,30.623041942,20.071582723,26.223348702,92.492604895,206.92004831,29.782760504,20.991104687,60.827034939,23.89825767,203.46589524,36.935017839,10.493431677,52.580588585,29.592408664,217.57645734,155.35015729,14.64868286,61.124511664,20.101584665,43.340190652,36.258453964,18.659777641,81.811181248,17.935366004,32.470080918
2015-10-26,13.416514816,52.437070119,10.851763407,4.6117582798,74.766956482,186.24356219,7.1039222011,7.07,71.6815932,42.037297963,18.390384304,9.6195345953,42.576717442,310.56810313,15.94701411,127.36565158,70.161245993,10.353254139,21.513192315,53.754637001,30.898764945,20.171940637,26.474409963,96.986301409,209.81963858,30.287232416,12.529357153,60.242988169,23.791277158,206.2757067,37.317636236,10.359187348,53.343671061,29.705917451,216.66660806,157.85654448,14.756499466,60.585712336,19.894470456,43.050695735,35.896519051,18.631055561,80.337574465,18.067340736,32.721328699
2015-10-27,12.842486078,52.399352392,10.604090024,4.5312355162,75.36389825,183.72637934,7.0133302071,6.81,71.690319959,41.349895607,18.242230595,9.3023128662,41.892861113,309.7767375,15.951354615,127.68465435,68.793423537,10.29480835,21.520475048,54.927865408,30.720879136,20.234664333,26.191966044,95.829508247,210.50529668,29.253064997,10.822080638,60.798311328,23.815050605,201.81555417,36.793078756,10.22494302,53.217492069,29.205143388,215.94047835,159.65992063,14.742123919,56.93096509,19.848445076,43.377544835,35.915079816,18.49701919,80.805661326,17.724206434,31.997143918
2015-10-28,13.38274842,52.719953072,10.539878406,4.5385557674,73.821798682,182.32794442,7.1341195325,6.86,69.744252844,41.138387189,18.19069887,9.4394898301,42.12377364,309.89115181,15.938333101,128.19353971,67.193160663,10.612085492,21.753522494,55.789455021,30.516310456,20.322477507,25.369740415,94.113386523,205.10264131,28.212591678,9.2174273027,59.946177515,23.523825879,202.26410841,36.614112086,10.247317074,51.481028796,29.485576863,213.56087254,159.01804099,14.612743991,55.327550224,19.526267417,42.144856801,35.952201345,18.487445164,83.648855588,17.776996327,32.329677746
2015-10-29,13.219544171,51.777009894,10.805897966,4.5458760187,72.585276447,179.24439543,6.96803421,7.13,67.990174412,41.076697234,18.35173551,9.259445065,41.537611072,305.81990936,15.751691401,127.22134081,66.165058817,10.286458951,21.738957028,55.514479612,30.027124483,20.197030115,24.993148523,94.575702401,203.31001713,28.754898983,7.0063642757,57.274881632,23.749673626,196.89838413,38.490176485,9.9676413904,50.471596859,29.665855526,194.38404928,158.98747529,14.562429575,55.73002683,19.601058659,41.846023338,37.771156292,19.320385469,84.350985879,17.816588746,32.14493673
2015-10-30,13.422142549,51.182955692,11.081090613,4.5312355162,75.150704761,178.87381018,6.9604848772,7.12,65.782304546,41.305831353,17.733354812,8.9765175769,40.587317211,313.72403111,15.747350896,124.75154014,65.834278223,10.12782038,22.161355523,54.353472334,29.537938509,20.203302485,25.256762847,95.526018374,210.5713842,28.805346175,7.3608807104,57.313179781,23.690240008,194.13935239,38.848109824,9.7439008429,51.048415109,28.604214511,192.11817464,158.26153997,14.792438335,57.846274791,19.796666523,42.303612078,37.038006084,19.195923125,83.310792856,17.895773585,32.204053855
2015-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
