,MFRISCOA-1,RA,SIMECB,FUNO11,ICHB,GENTERA,SORIANAB,ELEKTRA,CHDRAUIB,LIVEPOLC-1,AUTLANB,HERDEZ,GAPB,OMAB,MEGACPO,PINFRA,LABB,ALSEA,ARA,ASURB,AMXB,AC,AXTELCPO,KIMBERA,CEMEXCPO,BIMBOA,BOLSAA,GCARSOA1,FEMSAUBD,GFNORTEO,GFINBURO,ORBIA,GRUMAB,GMEXICOB,PE&OLES,TLEVISACPO,SIGMAFA,WALMEX
AMXB,0.0023135677294986168,0.0629251573279157,0.00622968381637358,-0.023835384803209125,0.04693228830699876,0.0032977999794514545,0.03082204983987033,0.02595949896186124,-0.012021807597015072,0.006260008907999076,0.011021333685911211,0.013763258137324763,0.001407941808372476,0.001422646549609885,0.014745764483173301,-0.0023426162574669562,-0.007954183025615819,0.015907338028846085,0.004211468344647723,-0.010037545271967485,-4.440892098500626e-16,-0.004228110553250786,0.04242116880786609,0.011040788077070096,-0.04707915963694426,-0.013903303745141121,-0.002986754082563353,-0.028659161829605373,-0.03719200375661916,-0.014228380969317111,-0.03930628213723453,-0.023427868670453378,0.014791025293562965,-0.02895294339278731,0.017438359607653525,-0.07368938271498962,-0.026211345028718247,-0.019314813641463896
AC,0.0213359413716252,0.006774908544620151,0.036485168492098985,-0.006659258407495622,0.023436844459399267,0.030809188167702672,0.01757287913619171,-0.005119098915980669,-0.007852217349621132,-0.01708284334500107,-0.00665963983236964,-0.0012277481192487227,-0.012414133376123848,-0.004639943793891599,0.03279517758264816,-0.03400951904889002,0.024352182592502297,0.04074912100742181,0.017524783702950936,0.0029997098886471174,-0.004228110553250786,-3.3306690738754696e-16,0.05350851103165301,-0.03180304648048857,0.011115915781668761,-0.06710631311302317,0.016452343677655884,-0.0021611895116384894,-0.06906125883217915,0.01702081286453422,-0.006588782986623021,0.023165436587326727,-0.02122128233339854,0.007925284566906665,0.009135142069722796,0.0632015129121033,-0.007763093574286617,-0.027644810715968277
AXTELCPO,0.016692746471717812,-0.026745198275721638,0.024018583664667553,-0.01657340060286508,0.03428162945134593,-0.007763085210846343,-0.011646405133115267,-0.0008110075640740955,-0.006809691550918012,0.0024386988605597792,0.03668734336794442,-0.013728656746247042,0.022159879247868997,-0.01780743612558819,0.0004281812213683678,0.023182419405675087,0.03353601434151808,0.011630830665010305,-0.029991096681266732,0.02478413620829377,0.04242116880786606,0.05350851103165301,0.0,0.019916950616339496,0.0006324146386792184,0.013555518416660362,-0.022651182900685213,0.017748300581124615,0.023474996089789035,-0.015465871451199487,0.028998016714185615,0.026077546379210753,0.0017640027384855927,0.018315735366672553,0.039251981547418185,-0.020719421382298653,0.009672703951638412,0.010485274731430377
KIMBERA,-0.008627090355413675,0.024178912809183217,0.03859700187070947,0.006549304009746459,0.029128699062585584,-0.013727506050510818,0.03230614108115762,-0.004849937718794217,0.02811102926869677,-0.03354721679407599,0.04208883673464399,0.009784894897392316,-0.010493279644704007,0.01753249688281211,-0.008660991666505469,-0.002429755195987454,-0.010351023055504449,-0.017989158552699336,0.023409550009923008,-0.007181097280039017,0.011040788077070124,-0.03180304648048865,0.01991695061633947,2.220446049250313e-16,0.0034094054517325445,-0.05851913208012163,-0.015401800305595958,-0.010810959929890118,-0.0005330320615433981,0.0104122394500121,-0.037970612087567746,0.0017659983677016655,-0.004900134580151233,0.007916055366384761,0.008932872287911092,0.022289315202057847,-0.03093079899158141,-0.012687561526511015
CEMEXCPO,-0.0008932246115998521,0.005842096907175187,-0.0013331305176431663,0.011719665137418928,0.04829153173558293,-0.03293725606790668,-0.012959553131259488,-0.008424962563070792,-0.00797770074361881,0.011038576640089393,-0.02481155390864362,0.05582692275187548,-0.012391932768659686,-0.026813154182217774,0.008066982030179748,0.021065301449223472,-0.0069800192582664955,-0.004053740708792664,-0.03494680573059572,-0.04421412498916477,-0.04707915963694426,0.011115915781668761,0.0006324146386791629,0.0034094054517326278,1.1102230246251565e-16,0.016581818381362134,0.010417104026876706,-0.0033396949068952853,-0.015383633105136463,-0.07114895652989928,-0.023812232484436924,-0.06639910491508866,0.017829315547483043,-0.10236363134873261,0.001796860360767788,-0.10016426410209955,-0.020595745693455847,0.0309027343924958
BIMBOA,0.032304913478900965,0.040237968357638904,0.05824873554244754,-0.008782485515340721,-0.00457248385804665,0.030557129072232486,0.03505602357722268,-0.019392895377553482,-0.021671116596877454,-0.0294974832608092,0.05865130998559627,0.02584747977224719,-0.026861758584675793,0.006885497824703823,0.028961716544197852,-0.01080585094252684,0.003343456271567069,-0.0034586441863519446,-0.00026453482306507126,-0.01917904147856128,-0.013903303745141204,-0.06710631311302317,0.013555518416660278,-0.058519132080121716,0.01658181838136208,0.0,0.03398863875734459,-0.08062904225920892,-0.018671562030271177,-0.02565945024282945,-0.08165920791249948,-0.03902428917736822,-0.06556984595487375,-0.01308313659563437,-0.01857670091875724,-0.001853574056172258,-0.017932348983214386,-0.008204234299120428
BOLSAA,0.01705758277581454,-0.05777497625875547,0.039600024127285194,0.014248123227129456,0.030879936403637592,0.001577784202766802,0.05346356875432201,0.02485853910850054,-0.007450855346505719,0.0012507507845113952,0.011774524666548367,-0.02273371213616407,0.023565698536185037,-0.019828140079455103,-0.02714106413414613,-0.01895341207233381,-0.0076236801853439284,-0.015083807862859316,-0.008103552377515588,0.03022309491270042,-0.002986754082563381,0.016452343677655884,-0.022651182900685185,-0.015401800305595986,0.010417104026876706,0.03398863875734462,2.220446049250313e-16,0.03336541871369361,0.0035757894607109653,-0.009092013396543419,0.007854358091519298,0.0049789068651459045,0.02295802778287931,-0.02850764793550742,0.0017621262122523296,0.028478695004882426,0.009128079100244962,0.021611378617890198
GCARSOA1,-0.01492043315232311,0.04184987142123012,0.01892516771615127,-0.02338474605521698,-0.0030812646075003003,-0.021890361063761077,0.017124074773529285,-0.01553699597836633,-0.00814826635967647,0.012089364675607006,0.029025098230216387,-0.0003559092393964902,-0.03658251407320329,-0.021228027065950866,0.016120509184664428,-0.041056033130509206,0.00275870951742363,-0.006798680251190903,0.0258864688604086,-0.03043275745172469,-0.028659161829605484,-0.002161189511638545,0.01774830058112456,-0.010810959929890174,-0.0033396949068951187,-0.08062904225920892,0.03336541871369364,1.1102230246251565e-16,0.0006174581468146312,-0.01619584562189058,-0.14008600005421412,-0.03808151405424959,-0.004939160000156151,-0.03436755125908947,-0.03508215360444944,-0.01875906498756691,-0.056041303980227886,0.0001905563107517383
FEMSAUBD,0.04092542137643332,0.009669592643971658,-0.016085772873174822,0.019422839846830797,-0.020689464567641397,-0.0014747737159419017,0.0007411892941350251,-0.005945549605720857,0.02334476448432879,-0.046373589038882834,0.001091583922493894,0.01948355789607631,-0.00920373387788459,-0.003680747673417639,0.0682109705801861,0.019361235792806047,0.015460885257511908,-0.02747791651057077,0.002790147631812956,-0.04983001801164394,-0.037192003756619074,-0.06906125883217926,0.023474996089789035,-0.0005330320615433981,-0.015383633105136518,-0.01867156203027115,0.0035757894607109653,0.0006174581468146312,-1.1102230246251565e-16,-0.05988872986497917,-0.01922312513628971,-0.013205590225611852,0.013544993728701604,0.005174155451829421,0.03359062500365537,-0.04631678732604069,-0.0019499217919332623,-0.011638658598852464
GFNORTEO,0.01996391540451159,-0.10611944076899027,0.004065210512927284,-0.038721985565548456,-0.0061238191831064215,-0.019040029301658046,-0.028684843601715332,0.019015264218916403,-0.011982273318731751,-0.0440551983228083,-0.0033554792215119145,0.006734450477777598,-0.018551936081179554,-0.03052982084824174,-0.0008430424309682771,0.008382811402000923,0.014877366646243034,-0.025914715530245824,-0.01091812052906399,-0.01454354292658322,-0.014228380969317111,0.01702081286453419,-0.015465871451199514,0.01041223945001224,-0.07114895652989933,-0.025659450242829507,-0.009092013396543447,-0.01619584562189058,-0.05988872986497917,4.440892098500626e-16,-0.10122501040444748,-0.05891002408917312,0.02113958523941159,-0.013447096477675502,0.0045550307660293665,0.0022408085412023437,-0.02501243166958006,-0.033983962201366846
GFINBURO,-0.03679594367780725,-0.031705039383390754,0.0490903544841043,-0.03661244341913594,0.017558557399488806,-0.0547968711289773,0.04545509824739774,0.029062384115500564,-0.027610862248707846,-0.04491927227586223,0.01930400522407219,0.004975815125062177,-0.02899965754302858,-0.008400457055600552,0.0005573885050904059,-0.025691113322099945,-0.0037055194806099867,-0.010569829952953913,-0.0037605404530582087,-0.010374060983248112,-0.03930628213723453,-0.006588782986623021,0.028998016714185615,-0.03797061208756769,-0.023812232484436924,-0.08165920791249948,0.007854358091519215,-0.14008600005421412,-0.01922312513628971,-0.10122501040444748,-4.440892098500626e-16,-0.030079209363629567,-0.006198500232654086,-0.03363031474862804,-0.03573632076323233,-0.020865138180461484,-0.031173244017131174,0.009802025958231708
